time,Volume,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evapouration,Rain,Lake Level,Surface Area,Black Ice,Snow,White Ice,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,LakeNumber,Max dT/dz
2009-07-15 24:00:00,  512950.932814,     199.532463,     237.443631,       0.000000,    -133.492824,     197.701749,      24.574655,      38.917707,       0.000000,       0.000000,       0.000000,      22.315851,      10.437290,      22.315851,834513436.352450,-327457896.448938,-3912195.260308,-184209433.814469,       0.000000,       3.392793,       0.088591
2009-07-16 24:00:00,  512697.292781,     207.422748,     246.833070,       0.000000,    -207.025345,       0.000000,      24.568356,      38.907732,       0.000000,       0.000000,       0.000000,      22.137688,      10.447826,      22.137688,888180692.825512,-507833170.461994,-72364083.162746,-292276134.056149,       0.000000,       7.613581,       0.068415
2009-07-17 24:00:00,  512457.293146,     202.211490,     240.631673,       0.000000,    -204.633106,       9.881359,      24.562396,      38.898293,       0.000000,       0.000000,       0.000000,      21.569838,      10.458318,      21.569838,396934761.304007,-501965009.839046,-185738334.320095,-264811943.640839,       0.000000,       2.119452,       0.295812
2009-07-18 24:00:00,  512292.095044,     201.746636,     240.078497,       0.000000,    -122.543825,       0.000000,      24.558293,      38.891796,       0.000000,       0.000000,       0.000000,      21.256786,      10.463561,      21.256786,309754418.979099,-300600001.543703,-118921252.589841,-224018089.984337,       0.000000,       4.922256,       0.298196
2009-07-19 24:00:00,  512165.126068,     198.810716,     236.584752,       0.000000,     -86.143181,       0.000000,      24.555140,      38.886803,       0.000000,       0.000000,       0.000000,      21.866459,      10.466990,      21.866459,832281059.228137,-211309222.308916,-57342764.633689,-299935083.006913,       0.123946,      14.259060,       0.299087
2009-07-20 24:00:00,  512043.012456,     193.623924,     230.412470,       0.000000,     -82.395364,       0.000000,      24.552108,      38.882000,       0.000000,       0.000000,       0.000000,      21.823491,      10.472720,      21.823491,782095717.362704,-202115828.920392,-19050947.274300,-254628202.075841,       0.000000,      10.262199,       0.102729
2009-07-21 24:00:00,  512251.333096,     197.611882,     235.158140,       0.000000,     -78.629537,     316.053346,      24.557281,      38.890193,       0.000000,       0.000000,       0.000000,      21.518009,      10.479253,      21.518009,271046049.941787,-192878253.326380,-59551825.413873,-199241006.717322,       0.495667,       8.668224,       0.102729
2009-07-22 24:00:00,  512416.461195,     225.087200,     267.853768,       0.000000,     -56.059509,     256.841773,      24.561382,      38.896687,       0.000000,       0.000000,       0.000000,      21.776477,      10.482044,      21.776477,666937164.143063,-137513975.696365,-36319000.295800,-233020673.667181,       0.000000,       8.865514,       0.102729
2009-07-23 24:00:00,  512284.660163,     240.109324,     285.730096,       0.000000,     -83.242277,       0.000000,      24.558109,      38.891504,       0.000000,       0.000000,       0.000000,      21.907790,      10.485204,      21.907790,718594953.691117,-204193306.508850,-22469132.087259,-210261530.853743,       0.000000,       5.771498,       0.102729
2009-07-24 24:00:00,  512157.623935,     208.217893,     247.779293,       0.000000,    -114.114640,      29.633058,      24.554954,      38.886508,       0.000000,       0.000000,       0.000000,      21.327614,      10.504874,      21.327614,287507798.716245,-279923212.339653,-32956652.517684,-127791527.527073,       0.000000,       2.559070,       0.078106
2009-07-25 24:00:00,  512031.907515,     214.811480,     255.625661,       0.000000,    -141.243625,      59.255233,      24.551832,      38.881564,       0.000000,       0.000000,       0.000000,      21.402633,      10.516898,      21.402633,743398185.859244,-346470612.273346,-34066477.105203,-221317184.563346,       0.000000,       3.589657,       0.078106
2009-07-26 24:00:00,  511882.048564,     230.017099,     273.720348,       0.000000,    -102.495818,       0.000000,      24.548110,      38.875670,       0.000000,       0.000000,       0.000000,      21.567303,      10.523758,      21.567303,650029133.635979,-251422242.620190,-21500163.800757,-181928020.559299,       0.123792,      15.603644,       0.093754
2009-07-27 24:00:00,  511757.009472,     192.596352,     229.189659,       0.000000,     -85.384279,       0.000000,      24.545005,      38.870752,       0.000000,       0.000000,       0.000000,      21.648447,      10.531838,      21.648447,601044967.042208,-209447635.385366,31017334.424442,-120988946.129284,       0.000000,       2.097072,       0.078106
2009-07-28 24:00:00,  511588.769804,     197.881008,     235.478400,       0.000000,    -126.101709,       0.000000,      24.540827,      38.864136,       0.000000,       0.000000,       0.000000,      21.919057,      10.538674,      21.919057,931606559.852590,-309327492.694825,-11539655.915352,-238739466.226668,       0.123773,      18.758935,       0.078106
2009-07-29 24:00:00,  511408.468637,     204.768187,     243.674143,       0.000000,    -136.456900,       0.000000,      24.536350,      38.857045,       0.000000,       0.000000,       0.000000,      22.128684,      10.541900,      22.128684,881186252.394358,-334728775.062416,-45693594.204574,-284474163.487425,       0.000000,       4.327492,       0.066413
2009-07-30 24:00:00,  511468.475130,     197.134795,     234.590406,       0.000000,    -113.224037,     207.268777,      24.537840,      38.859405,       0.000000,       0.000000,       0.000000,      21.830582,      10.547166,      21.830582,443446078.064298,-277738563.953972,-62506547.124025,-202109282.317502,       0.123752,       3.571515,       0.066413
2009-07-31 24:00:00,  511300.641927,     191.568780,     227.966848,       0.000000,    -126.829850,       0.000000,      24.533672,      38.852804,       0.000000,       0.000000,       0.000000,      21.970697,      10.551389,      21.970697,844171689.736155,-311113622.950278,-47935881.922913,-260221634.155873,       0.000000,       2.070987,       0.066413
2009-08-01 24:00:00,  511069.937737,     200.241977,     238.287953,       0.000000,    -185.870641,       0.000000,      24.527943,      38.843731,       0.000000,       0.000000,       0.000000,      21.689810,      10.564689,      21.689810,632643139.491901,-455940683.098915,-88609447.359864,-212105143.959006,       0.000000,       2.315471,       0.059024
2009-08-02 24:00:00,  510839.631860,     178.711897,     212.667157,       0.000000,    -189.388403,       0.000000,      24.522223,      38.834674,       0.000000,       0.000000,       0.000000,      21.687202,      10.576663,      21.687202,872639160.559685,-464569751.420140,-67950317.207723,-272265738.921233,       0.000000,       1.345132,       0.087195
2009-08-03 24:00:00,  510702.953345,     189.513636,     225.521227,       0.000000,    -116.810844,      19.727346,      24.518829,      38.829299,       0.000000,       0.000000,       0.000000,      21.768256,      10.596275,      21.768256,791797399.739823,-286536999.602734,51026963.311715,-148453039.850637,       0.123608,       3.413138,       0.089963
2009-08-04 24:00:00,  510563.554892,     221.209339,     263.239113,       0.000000,     -93.885807,       0.000000,      24.515367,      38.823816,       0.000000,       0.000000,       0.000000,      22.421633,      10.598797,      22.421633,828701930.976508,-230301883.539989,-6236037.741675,-209686516.124076,       0.000000,      11.304782,       0.080417
2009-08-05 24:00:00,  510414.954028,     187.886647,     223.585110,       0.000000,    -108.847673,       0.000000,      24.511677,      38.817972,       0.000000,       0.000000,       0.000000,      22.645180,      10.600425,      22.645180,808851448.107544,-267003341.744263,-40324822.620583,-275587657.018763,       0.000000,      15.942853,       0.080417
2009-08-06 24:00:00,  510286.235658,     182.785486,     217.514728,       0.000000,     -90.600845,       0.000000,      24.508480,      38.812910,       0.000000,       0.000000,       0.000000,      23.124346,      10.601900,      23.124346,792989464.297250,-222243872.142936,-22459215.693938,-239938200.506500,       0.000000,     142.082348,       0.080417
2009-08-07 24:00:00,  510400.952194,     180.681410,     215.010878,       0.000000,    -102.808363,     246.467664,      24.511329,      38.817422,       0.000000,       0.000000,       0.000000,      21.979173,      10.607857,      21.979173,134818523.431762,-252188913.785600,-91167016.938103,-169270218.816690,       0.247101,       2.266062,       0.080417
2009-08-08 24:00:00,  511339.134529,     254.446400,     302.791216,       0.000000,     -25.114105,     976.436286,      24.534628,      38.854318,       0.000000,       0.000000,       0.000000,      22.385840,      10.623150,      22.385840,422644684.167263,-61604898.493427,37808007.297921,-57021267.238786,       0.000000,       1.747744,       0.055120
2009-08-09 24:00:00,  511420.833234,     329.924010,     392.609572,       0.000000,      -8.720325,     148.041322,      24.536657,      38.857531,       0.000000,       0.000000,       0.000000,      22.452119,      10.632059,      22.452119,422977358.153920,-21390957.088650,70103559.057037,-39244244.742685,       0.432168,       1.409818,       0.115526
2009-08-10 24:00:00,  511344.449714,     297.628890,     354.178379,       0.000000,     -38.878995,      19.739602,      24.534760,      38.854527,       0.000000,       0.000000,       0.000000,      22.807159,      10.634189,      22.807159,513183857.340304,-95370175.761536,  962367.285290,-112739267.572870,       0.246846,       8.012918,       0.115526
2009-08-11 24:00:00,  511202.830138,     246.715144,     293.591021,       0.000000,     -91.414185,       0.000000,      24.531243,      38.848958,       0.000000,       0.000000,       0.000000,      23.608672,      10.636125,      23.608672,877995695.500664,-224238995.738366,-12612468.020465,-215956826.206701,       0.185146,       7.830687,       0.115526
2009-08-12 24:00:00,  511064.174989,     208.523718,     248.143224,       0.000000,     -95.541427,       0.000000,      24.527799,      38.843505,       0.000000,       0.000000,       0.000000,      23.650705,      10.637666,      23.650705,828749073.040718,-234363121.381071,-13666487.650014,-225216638.999971,       0.185065,       2.924351,       0.115526
2009-08-13 24:00:00,  510895.175664,     181.085099,     215.491268,       0.000000,    -129.823914,       0.000000,      24.523603,      38.836858,       0.000000,       0.000000,       0.000000,      23.614291,      10.640735,      23.614291,796898653.775382,-318458060.919803,-5670419.886583,-194846234.900056,       0.123350,       2.791574,       0.115548
2009-08-14 24:00:00,  510747.154855,     173.158115,     206.058157,       0.000000,    -111.023541,       0.000000,      24.519927,      38.831037,       0.000000,       0.000000,       0.000000,      23.795348,      10.644774,      23.795348,838627239.996404,-272340746.614619,  520413.759008,-171311288.334289,       0.123311,       3.044865,       0.115548
2009-08-15 24:00:00,  510578.959113,     179.213450,     213.264005,       0.000000,    -129.350281,       0.000000,      24.515750,      38.824422,       0.000000,       0.000000,       0.000000,      23.826922,      10.647635,      23.826922,708980342.110515,-317296240.398424, 5796663.690844,-166995230.284296,       0.184920,      20.252830,       0.065677
2009-08-16 24:00:00,  510446.786587,     174.002192,     207.062608,       0.000000,     -95.554765,       0.000000,      24.512467,      38.819224,       0.000000,       0.000000,       0.000000,      23.698703,      10.653949,      23.698703,366683437.585089,-234395838.470959,-17316051.067854,-131093144.777859,       0.184883,       5.095144,       0.067240
2009-08-17 24:00:00,  510386.359836,     194.994020,     232.042884,       0.000000,     -52.116892,      29.579988,      24.510967,      38.816848,       0.000000,       0.000000,       0.000000,      23.828048,      10.655708,      23.828048,414344358.021006,-127842735.731396,-17145494.261706,-128906308.196922,       0.123236,       4.874663,       0.080417
2009-08-18 24:00:00,  510177.225354,     204.963915,     243.907059,       0.000000,    -164.045145,       0.000000,      24.505773,      38.808623,       0.000000,       0.000000,       0.000000,      23.743805,      10.658568,      23.743805,815042907.301261,-402402739.679547,-82774523.922312,-267486340.011289,       0.184862,       2.901628,       0.065508
2009-08-19 24:00:00,  510081.995018,     183.531699,     218.402722,       0.000000,    -156.734938,      98.561819,      24.503408,      38.804878,       0.000000,       0.000000,       0.000000,      23.590787,      10.662822,      23.590787,626299173.192926,-384470802.131551,-75288440.342941,-233954214.694935,       0.431238,       9.830252,       0.080417
2009-08-20 24:00:00,  510302.203487,     171.310932,     203.860009,       0.000000,    -170.429033,     414.015963,      24.508877,      38.813538,       0.000000,       0.000000,       0.000000,      23.292877,      10.669532,      23.292877,468474292.830603,-418062417.721151,-128614680.369587,-212437434.514155,       0.123203,       2.499946,       0.080417
2009-08-21 24:00:00,  510214.127564,     215.092839,     255.960478,       0.000000,    -193.381265,     147.873526,      24.506690,      38.810074,       0.000000,       0.000000,       0.000000,      22.852613,      10.676466,      22.852613,438177512.755956,-474364243.316037,-186084492.614571,-243247055.059986,       0.184758,       5.005934,       0.058441
2009-08-22 24:00:00,  510020.172666,     228.292246,     271.667773,       0.000000,    -145.117515,       0.000000,      24.501873,      38.802446,       0.000000,       0.000000,       0.000000,      22.862970,      10.680735,      22.862970,781524869.597008,-355973264.823848,-107802402.579977,-314497784.173835,       0.123125,     183.886581,       0.080627
2009-08-23 24:00:00,  509884.548908,     184.094417,     219.072356,       0.000000,     -97.070996,       0.000000,      24.498499,      38.797104,       0.000000,       0.000000,       0.000000,      22.934565,      10.682382,      22.934565,656189609.527872,-238115153.831817,-66109030.335078,-276814576.011093,       0.123071,       3.858744,       0.080796
2009-08-24 24:00:00,  509682.539203,     159.298126,     189.564770,       0.000000,    -166.086352,       0.000000,      24.493464,      38.789129,       0.000000,       0.000000,       0.000000,      22.789963,      10.690568,      22.789963,854676416.740273,-407409821.138321,-85092922.921673,-260958198.152728,       0.184545,       1.704364,       0.071163
2009-08-25 24:00:00,  509621.971783,     188.339268,     224.123729,       0.000000,     -92.931099,      68.966212,      24.491954,      38.786738,       0.000000,       0.000000,       0.000000,      22.556692,      10.699030,      22.556692,353632123.851630,-227959985.385247,-51714237.167889,-153870279.723191,       0.614777,       8.790627,       0.065090
2009-08-26 24:00:00,  509453.010901,     218.200021,     259.658025,       0.000000,    -123.273089,       0.000000,      24.487742,      38.780067,       0.000000,       0.000000,       0.000000,      22.472565,      10.704264,      22.472565,627962602.368056,-302388888.363396,-47986183.164623,-267058773.667895,       0.122973,       6.101395,       0.065242
2009-08-27 24:00:00,  509455.474989,     197.966639,     235.580300,       0.000000,    -109.013796,     147.754942,      24.487803,      38.780165,       0.000000,       0.000000,       0.000000,      22.123959,      10.708693,      22.123959,152226566.776845,-267410842.754819,-109368478.746752,-183748792.533365,       0.184437,       3.071084,       0.065444
2009-08-28 24:00:00,  509443.267881,     191.568780,     227.966848,       0.000000,    -104.662738,     128.040542,      24.487499,      38.779683,       0.000000,       0.000000,       0.000000,      22.464031,      10.711035,      22.464031,704258001.629720,-256737697.394784,-82142813.843835,-301207614.219666,       0.245853,       2.875566,       0.115897
2009-08-29 24:00:00,  509150.118889,     213.710510,     254.315507,       0.000000,    -253.954747,       9.847998,      24.480191,      38.768110,       0.000000,       0.000000,       0.000000,      21.407395,      10.732606,      21.407395,424157743.578818,-622950994.360358,-289277947.994396,-293467393.365028,       0.184389,       1.219572,       0.053284
2009-08-30 24:00:00,  508934.316662,     209.514591,     249.322363,       0.000000,    -170.070216,       0.000000,      24.474812,      38.759591,       0.000000,       0.000000,       0.000000,      21.229775,      10.742799,      21.229775,730477804.926731,-417182240.155251,-168441906.575257,-337075755.775152,       0.245785,     168.003967,       0.053699
2009-08-31 24:00:00,  508814.467453,     181.806846,     216.350147,       0.000000,     -82.419889,       0.000000,      24.471824,      38.754859,       0.000000,       0.000000,       0.000000,      21.785520,      10.744432,      21.785520,822622288.895321,-202175987.439564,-59852556.321839,-334513611.195285,       0.184237,     135.296309,       0.053949
2009-09-01 24:00:00,  508704.305590,     182.797719,     217.529286,       0.000000,     -72.869863,       0.000000,      24.469078,      38.750510,       0.000000,       0.000000,       0.000000,      22.422474,      10.745745,      22.422474,826305711.539824,-178749774.621279,-43197843.699738,-299187192.153428,       0.000000,       2.875003,       0.054143
2009-09-02 24:00:00,  508573.006320,     180.632478,     214.952649,       0.000000,     -93.675716,       0.000000,      24.465805,      38.745327,       0.000000,       0.000000,       0.000000,      22.251222,      10.747002,      22.251222,805704732.286303,-229786532.319903,-58771935.518072,-289658597.939700,       0.000000,       4.385557,       0.054143
2009-09-03 24:00:00,  508475.808112,     180.338886,     214.603274,       0.000000,     -60.782981,       0.000000,      24.463382,      38.741490,       0.000000,       0.000000,       0.000000,      23.032882,      10.748233,      23.032882,790645862.889449,-149100652.199361,-36186865.303864,-296384236.620519,       0.000000,       6.173216,       0.054143
2009-09-04 24:00:00,  508373.447643,     177.476364,     211.196873,       0.000000,     -66.287356,       0.000000,      24.460830,      38.737449,       0.000000,       0.000000,       0.000000,      23.390320,      10.749414,      23.390320,783107994.181893,-162602884.351797,-34020351.300871,-290580429.369493,       0.000000,       3.222021,       0.054143
2009-09-05 24:00:00,  508254.636237,     172.167242,     204.879018,       0.000000,     -83.139255,       0.000000,      24.457868,      38.732758,       0.000000,       0.000000,       0.000000,      23.027131,      10.750890,      23.027131,772628343.253600,-203940591.703124,-28276662.332261,-273741046.557329,       0.000000,      19.027140,       0.054143
2009-09-06 24:00:00,  508147.288340,     169.549380,     201.763762,       0.000000,     -72.541767,       0.000000,      24.455192,      38.728521,       0.000000,       0.000000,       0.000000,      23.293959,      10.752310,      23.293959,727937519.619065,-177944954.753443,-29871590.293770,-240762515.513301,       0.000000,      21.334034,       0.054143
2009-09-07 24:00:00,  508042.723445,     173.219280,     206.130943,       0.000000,     -69.174084,       0.000000,      24.452586,      38.724393,       0.000000,       0.000000,       0.000000,      23.864955,      10.753715,      23.864955,740563988.885767,-169684029.015573,-23614774.989636,-254054671.569300,       0.000000,      10.623899,       0.054143
2009-09-08 24:00:00,  507902.105814,     174.442580,     207.586670,       0.000000,    -103.742156,       0.000000,      24.449080,      38.718841,       0.000000,       0.000000,       0.000000,      23.790108,      10.755337,      23.790108,678124381.265405,-254479508.507150,-42733471.781722,-258188192.766496,       0.000000,      35.661181,       0.054143
2009-09-09 24:00:00,  507804.368180,     171.995980,     204.675216,       0.000000,     -62.791916,       0.000000,      24.446644,      38.714983,       0.000000,       0.000000,       0.000000,      24.009968,      10.756726,      24.009968,457651607.775873,-154028569.238147,-31067702.335364,-200353145.462610,       0.000000,      10.030951,       0.054143
2009-09-10 24:00:00,  507699.396406,     169.549380,     201.763762,       0.000000,     -70.215452,       0.000000,      24.444027,      38.710839,       0.000000,       0.000000,       0.000000,      23.935922,      10.758370,      23.935922,545175551.364278,-172238504.441545,-24096707.039975,-186249723.445486,       0.000000,       8.362777,       0.057677
2009-09-11 24:00:00,  507579.992012,     169.427050,     201.618190,       0.000000,     -84.156708,       0.000000,      24.441051,      38.706125,       0.000000,       0.000000,       0.000000,      24.040461,      10.760246,      24.040461,646477792.477159,-206436403.729903,-22435823.280097,-226469270.738780,       0.000000,      11.270487,       0.086660
2009-09-12 24:00:00,  507474.623236,     174.197920,     207.295525,       0.000000,     -69.730293,       0.000000,      24.438424,      38.701965,       0.000000,       0.000000,       0.000000,      24.490604,      10.761634,      24.490604,685313844.783274,-171048407.561656,-23490411.503850,-254447476.385951,       0.000000,      18.128943,       0.096154
2009-09-13 24:00:00,  507357.120301,     172.974620,     205.839798,       0.000000,     -81.652898,       0.000000,      24.435495,      38.697327,       0.000000,       0.000000,       0.000000,      24.493721,      10.763110,      24.493721,691826174.508715,-200294558.953245,-22551010.325905,-252173938.227232,       0.000000,       6.926027,       0.061929
2009-09-14 24:00:00,  507197.316355,     170.405690,     202.782771,       0.000000,    -122.915572,       0.000000,      24.431511,      38.691018,       0.000000,       0.000000,       0.000000,      24.259006,      10.765335,      24.259006,662235132.439801,-301511897.233592,-33054305.758355,-218543319.990819,       0.000000,       6.872156,       0.056450
2009-09-15 24:00:00,  507055.628463,     170.161030,     202.491626,       0.000000,    -105.469424,       0.000000,      24.427979,      38.685425,       0.000000,       0.000000,       0.000000,      24.430174,      10.766915,      24.430174,587680090.057073,-258716496.456575,-32997362.251952,-207162196.487192,       0.000000,      32.197077,       0.060039
2009-09-16 24:00:00,  506861.904186,     168.827633,     200.904883,       0.000000,    -155.873618,       0.000000,      24.423150,      38.677777,       0.000000,       0.000000,       0.000000,      23.635852,      10.768592,      23.635852,371221905.575545,-382357986.086233,-116848436.898923,-243878468.732183,       0.000000,      11.310897,       0.056450
2009-09-17 24:00:00,  506754.516712,     168.705303,     200.759311,       0.000000,     -72.631548,       0.000000,      24.420473,      38.673537,       0.000000,       0.000000,       0.000000,      24.169424,      10.769752,      24.169424,647090787.887030,-178165186.134284,-59172597.932368,-324961277.629106,       0.000000,      21.709758,       0.056450
2009-09-18 24:00:00,  506592.795367,     171.017340,     203.510630,       0.000000,    -124.576235,       0.000000,      24.416442,      38.667153,       0.000000,       0.000000,       0.000000,      23.417256,      10.771340,      23.417256,489596034.681837,-305585504.371236,-73507126.261261,-244692240.413788,       0.000000,       7.248790,       0.061944
2009-09-19 24:00:00,  506453.713549,     166.124140,     197.687727,       0.000000,    -103.631853,       0.000000,      24.412975,      38.661662,       0.000000,       0.000000,       0.000000,      23.275498,      10.772437,      23.275498,636522885.718303,-254208935.593086,-70276912.789264,-282660941.279773,       0.000000,      27.834970,       0.056450
2009-09-20 24:00:00,  506501.758909,     165.096568,     196.464916,       0.000000,    -110.041284,     186.576623,      24.414172,      38.663559,       0.000000,       0.000000,       0.000000,      22.930240,      10.773987,      22.930240,478479697.761254,-269931270.789573,-86161991.287145,-298402484.042925,       0.975763,      12.886347,       0.056450
2009-09-21 24:00:00,  506390.109661,     165.524723,     196.974420,       0.000000,     -77.294485,       0.000000,      24.411389,      38.659151,       0.000000,       0.000000,       0.000000,      22.860356,      10.775313,      22.860356,443046916.929034,-189603371.361506,-71313456.989612,-271593972.193802,       0.426602,       5.741226,       0.056450
2009-09-22 24:00:00,  509975.963288,     433.354025,     515.691290,       0.000000,     -69.205451,    3608.423722,      24.500775,      38.800708,       0.000000,       0.000000,       0.000000,      22.415241,      10.777943,      22.415241,71657060.036210,-169760972.261588,-82281592.007490,-182899981.713578,       0.852844,      18.852277,       0.056450
2009-09-23 24:00:00,  509789.536522,     772.024630,     918.709310,       0.000000,     -38.324635,       0.000000,      24.496131,      38.793353,       0.000000,       0.000000,       0.000000,      22.770532,      10.779506,      22.770532,411716614.773593,-94010329.075539,-28493229.795288,-183414745.157520,       0.121781,       7.505967,       0.056450
2009-09-24 24:00:00,  509629.752572,     638.134445,     759.379990,       0.000000,     -37.267879,       0.000000,      24.492148,      38.787045,       0.000000,       0.000000,       0.000000,      22.582383,      10.781592,      22.582383,363125909.041915,-91418106.859636,-33776033.213483,-192594779.381593,       0.791329,       4.774654,       0.056450
2009-09-25 24:00:00,  509617.067977,     353.117778,     420.210156,       0.000000,     -85.320641,     137.925052,      24.491831,      38.786544,       0.000000,       0.000000,       0.000000,      22.166828,      10.784023,      22.166828,204704623.583639,-209291533.022116,-85038687.983042,-200767038.282338,       0.182619,      13.557646,       0.056450
2009-09-26 24:00:00,  509490.961421,     251.840771,     299.690517,       0.000000,     -75.662131,       0.000000,      24.488688,      38.781566,       0.000000,       0.000000,       0.000000,      21.980802,      10.786159,      21.980802,327557685.773802,-185599207.897442,-76936481.758894,-241271273.407335,       0.000000,       2.513782,       0.056450
2009-09-27 24:00:00,  509835.909186,     238.249908,     283.517391,       0.000000,    -194.103877,     571.337300,      24.497287,      38.795183,       0.000000,       0.000000,       0.000000,      21.359182,      10.802043,      21.359182,470100395.080505,-476136810.891489,-175841712.608113,-301158402.752261,       0.000000,       1.753546,       0.057397
2009-09-28 24:00:00,  509478.079706,     262.030860,     311.816723,       0.000000,    -396.390101,      98.524138,      24.488367,      38.781057,       0.000000,       0.000000,       0.000000,      20.142598,      10.848537,      20.142598,210180491.567763,-972344916.801355,-457747267.952750,-316218699.696327,       0.000000,       0.929964,       0.337933
2009-09-29 24:00:00,  509194.268701,     269.737650,     320.987803,       0.000000,    -224.801464,       0.000000,      24.481292,      38.769853,       0.000000,       0.000000,       0.000000,      19.467337,      10.870269,      19.467337,265370175.037804,-551437990.891919,-300817626.417339,-306375586.877266,       0.000000,       1.854351,       0.344321
2009-09-30 24:00:00,  509019.646604,     227.729528,     270.998138,       0.000000,    -126.940399,       0.000000,      24.476939,      38.762959,       0.000000,       0.000000,       0.000000,      19.253255,      10.872610,      19.253255,611255430.774092,-311384798.735944,-166478077.586743,-387902876.524100,       0.000000,       2.416728,       0.343635
2009-10-01 24:00:00,  509310.225632,     223.203318,     265.611948,       0.000000,    -190.225649,     512.021032,      24.484182,      38.774431,       0.000000,       0.000000,       0.000000,      18.190946,      10.895081,      18.190946,130719265.395342,-466623517.009261,-293306322.113272,-276411287.174847,       0.486108,       0.346537,       0.056489
2009-10-02 24:00:00,  509183.763766,     256.893000,     305.702670,       0.000000,    -143.996296,      68.941515,      24.481030,      38.769438,       0.000000,       0.000000,       0.000000,      17.778280,      10.916240,      17.778280,256436923.470652,-353222913.679990,-229670220.177361,-268553724.897831,       0.000000,       9.110602,       0.056415
2009-10-03 24:00:00,  509073.228939,     272.661337,     324.466991,       0.000000,     -96.146902,      39.388643,      24.478275,      38.765075,       0.000000,       0.000000,       0.000000,      17.498903,      10.918728,      17.498903,210810605.697722,-235848351.428687,-152368166.337511,-246629470.018255,       0.000000,       1.207185,       0.056333
2009-10-04 24:00:00,  508905.377001,     254.947953,     303.388064,       0.000000,    -115.386351,       0.000000,      24.474090,      38.758448,       0.000000,       0.000000,       0.000000,      17.252265,      10.935638,      17.252265,357391142.571883,-283042719.054364,-168406346.734255,-258114679.840250,       0.000000,       5.034219,       0.056210
2009-10-05 24:00:00,  508795.259335,     236.500589,     281.435701,       0.000000,     -62.976094,       0.000000,      24.471345,      38.754101,       0.000000,       0.000000,       0.000000,      17.163520,      10.937306,      17.163520,358967471.055696,-154480359.393005,-72066765.227021,-242209045.176842,       0.000000,       5.228948,       0.056144
2009-10-06 24:00:00,  508840.360326,     204.547993,     243.412109,       0.000000,    -194.527592,     275.642324,      24.472470,      38.755881,       0.000000,       0.000000,       0.000000,      15.927329,      10.987526,      15.927329,95587961.986066,-477176184.319609,-276098593.917373,-195391101.855814,       0.000000,      -0.039791,       0.256479
2009-10-07 24:00:00,  508656.281407,     231.693020,     275.714694,       0.000000,    -135.302349,       0.000000,      24.467881,      38.748614,       0.000000,       0.000000,       0.000000,      15.750706,      11.126494,      15.750706,559621149.855256,-331896661.592567,-165406877.146915,-283605325.150686,       0.000000,      -0.202310,       0.482799
2009-10-08 24:00:00,  508558.471610,     289.726372,     344.774383,       0.000000,     -80.671898,      39.367244,      24.465443,      38.744753,       0.000000,       0.000000,       0.000000,      15.545927,      11.234027,      15.545927,94498981.716107,-197888166.589173,-110940486.715890,-198665586.058024,       0.000000,      -0.589493,       0.483296
2009-10-09 24:00:00,  508369.316218,     246.360387,     293.168861,       0.000000,    -137.474623,       0.000000,      24.460727,      38.737286,       0.000000,       0.000000,       0.000000,      15.226668,      11.346614,      15.226668,160548861.398665,-337225250.420063,-210402200.290783,-255428224.071889,       0.000000,      -0.221185,       0.457528
2009-10-10 24:00:00,  508148.291574,     208.670514,     248.317912,       0.000000,    -175.131938,       0.000000,      24.455217,      38.728560,       0.000000,       0.000000,       0.000000,      14.846268,      11.328769,      14.846268,398548461.956581,-429598643.160771,-305934815.836465,-397540391.296410,       0.000000,      -0.113000,       0.441875
2009-10-11 24:00:00,  508001.862551,     211.080415,     251.185694,       0.000000,    -102.643402,       0.000000,      24.451567,      38.722780,       0.000000,       0.000000,       0.000000,      14.625596,      11.181119,      14.625596,481053075.374493,-251784265.699416,-202204472.827419,-409037392.793427,       0.000000,      -0.842594,       0.425891
2009-10-12 24:00:00,  507878.479364,     211.997890,     252.277489,       0.000000,     -80.215930,       0.000000,      24.448492,      38.717909,       0.000000,       0.000000,       0.000000,      14.365138,      10.758187,      14.365138,100442452.416600,-196769677.070417,-150046802.973890,-266135687.533526,       0.000000,      -0.132200,       0.466365
2009-10-13 24:00:00,  507701.414376,     207.202554,     246.571039,       0.000000,    -132.891568,       0.000000,      24.444078,      38.710919,       0.000000,       0.000000,       0.000000,      14.110119,      10.527462,      14.110119,485310001.324704,-325983016.543943,-249364415.936531,-364246668.608672,       0.000000,      -0.225584,       0.465947
2009-10-14 24:00:00,  507603.411163,     215.741188,     256.732014,       0.000000,    -114.010803,      58.994986,      24.441635,      38.707050,       0.000000,       0.000000,       0.000000,      13.803972,      10.258425,      13.803972,125335969.352673,-279668499.432660,-201472789.087976,-269175268.875236,       0.000000,      -0.074054,       0.465363
2009-10-15 24:00:00,  507615.581536,     217.086818,     258.333313,       0.000000,    -105.769125,     157.311119,      24.441938,      38.707530,       0.000000,       0.000000,       0.000000,      13.487091,      10.019651,      13.487091,127013307.108097,-259451663.359593,-226747342.198245,-287544418.916782,       0.362731,      -0.139205,       0.461817
